date,,type,WAT,risk_level,risk_description
2023-09-04,0x198271b868dae875bfea6e6e4045cdda5d6b9829,high_tvl_pool_tokens,628,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x39cfeabcec0f37bd37d9c122ae047d6433f44235,high_tvl_pool_tokens,579,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-04,0x60322971a672b81bcce5947706d22c19daecf6fb,high_tvl_pool_tokens,578,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x97149cd6f88adb6a6facbdf379cfebd4476a8d09,high_tvl_pool_tokens,558,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-04,0xeecd101725b89b66f3e04f953ae0bb647c23fb8d,high_tvl_pool_tokens,516,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x150cbd6e82d63db545ff8904de365b9154b0b386,high_tvl_pool_tokens,503,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,high_tvl_pool_tokens,476,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-04,0x1e83d06e17cae34415bea30116ac755456131020,high_tvl_pool_tokens,472,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-04,0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,high_tvl_pool_tokens,468,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x89eb16377f3d10d39b23df7c02ae94ac3a81d389,high_tvl_pool_tokens,467,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0xcc079ca45b62c5bc0064e0b40a2dd3d409503119,high_tvl_pool_tokens,446,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x83f41c98d028842ccc8060b4ec7738df3eb9a2e6,high_tvl_pool_tokens,417,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-04,0xe9c803f48dffe50180bd5b01dc04da939e3445fc,high_tvl_pool_tokens,415,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0xac68931b666e086e9de380cfdb0fb5704a35dc2d,high_tvl_pool_tokens,397,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,high_tvl_pool_tokens,385,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x14beb72194866e1b4d6ffad3cd5b488f76168b61,high_tvl_pool_tokens,378,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x8772eb993841c335185afc1a55c1d9347099e2e9,high_tvl_pool_tokens,367,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,high_tvl_pool_tokens,357,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x86a53fcd199212fea44fa7e16eb1f28812be911d,high_tvl_pool_tokens,352,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,high_tvl_pool_tokens,330,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0xa4a66d8a705260c8cb1ebb59224e018015294f48,high_tvl_pool_tokens,327,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x2f5fb3d3ab21bde07c5aa389e92366651b406c30,high_tvl_pool_tokens,326,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x47f41a2b6e3cb035bb051f187f1908f51b7e5958,high_tvl_pool_tokens,321,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111,high_tvl_pool_tokens,320,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x71c20e781c623c022134713ef7f78aacf0109849,high_tvl_pool_tokens,314,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x8005d97e993668a528008d16338b42f9e976ed0f,high_tvl_pool_tokens,311,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205,high_tvl_pool_tokens,310,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x1bec5734b1e4559979158052dfa5c6f0156282f2,high_tvl_pool_tokens,304,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0xbededdf2ef49e87037c4fb2ca34d1ff3d3992a11,high_tvl_pool_tokens,297,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-04,0xbeabbee68cbfa18aa179fa4b84a7b7bd37a71597,high_tvl_pool_tokens,284,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x61b83edf87ea662c695439a807c386455c9e797c,high_tvl_pool_tokens,282,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x9a3321e1acd3b9f6debee5e042dd2411a1742002,high_tvl_pool_tokens,277,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x679d5b2d94f454c950d683d159b87aa8eae37c9e,high_tvl_pool_tokens,269,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x3a5a376aa10c46f6dc03e64839985131517d79bb,high_tvl_pool_tokens,249,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0xff71e87a2e7b818eee86f3f1c2e94a06cac85866,high_tvl_pool_tokens,234,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x0eb455a49bf180ded02732b9aa52a3b7c1146a8d,high_tvl_pool_tokens,230,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x572c9ab47977d7d909572f3b8bce076a858a8763,high_tvl_pool_tokens,224,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x724f8ebae58f19bc472ae57b4b24748a9f3e55c5,high_tvl_pool_tokens,210,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x29745314b4d294b7c77cdb411b8aaa95923aae38,high_tvl_pool_tokens,200,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,high_tvl_pool_tokens,194,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x4c3145cb6285eb269c37685e05ff8c6684a70ec7,high_tvl_pool_tokens,193,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,high_tvl_pool_tokens,175,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
